date,market_index_value,nifty_auto_value,nifty_bank_value,nifty_energy_value,nifty_financial_services_value,nifty_fmcg_value,nifty_it_value,nifty_metal_value,nifty_pharma_value,nifty_realty_value
2014-06-10,3594.72,6835.8,15427.8,10507.7,6282.25,18048.65,9234.6,3488.25,7834.3,280.35
2014-06-11,3555.27,6807.35,15450.55,10289.65,6278.35,17873.35,9436.4,3397.65,7903.05,268.3
2014-06-12,3570.79,6858.8,15464.85,10282.85,6316.6,17952.5,9447.85,3407.75,8002.65,268.85
2014-06-13,3481.22,6738.6,15106.9,10073.0,6192.1,17857.75,9448.65,3297.8,7986.35,254.65
2014-06-16,3490.22,6668.7,15030.0,10063.2,6150.65,17957.7,9579.85,3299.1,8023.45,257.85
2014-06-17,3542.58,6703.85,15373.2,10316.25,6252.85,17906.2,9620.05,3348.05,8037.1,260.2
2014-06-18,3516.42,6643.2,15220.4,10175.25,6194.05,17766.2,9521.35,3320.65,8046.6,254.5
2014-06-19,3496.51,6658.9,15067.4,9919.75,6156.5,17833.4,9698.9,3298.85,8119.0,252.8
2014-06-20,3478.22,6604.15,14997.65,9858.7,6138.85,17815.4,9700.2,3273.35,8043.7,255.45
2014-06-23,3504.9,6651.9,15076.35,9965.4,6152.9,17114.1,9548.2,3309.7,8082.15,256.05
2014-06-24,3562.46,6727.2,15309.5,10156.8,6259.45,17302.9,9570.75,3352.15,8058.8,263.85
2014-06-25,3585.78,6791.7,15237.85,10114.65,6243.4,17259.25,9587.9,3349.9,8104.75,266.45
2014-06-26,3572.28,6796.3,15050.0,9774.45,6161.35,17197.7,9579.4,3311.0,8135.9,259.8
2014-06-27,3588.99,6750.4,14992.35,9795.7,6141.55,17270.15,9819.95,3265.75,8361.0,261.85
2014-06-30,3657.55,6775.15,15241.9,9968.45,6246.95,17434.0,9912.3,3308.75,8535.7,264.15
2014-07-01,3675.59,6989.2,15321.35,9915.9,6256.3,17494.9,9802.85,3378.25,8496.85,267.7
2014-07-02,3705.83,7100.4,15490.35,10024.9,6350.1,17719.8,9807.6,3443.6,8656.65,268.3
2014-07-03,3703.75,7149.3,15451.65,9898.7,6339.05,17765.55,9831.35,3422.6,8749.6,264.4
2014-07-04,3725.0,7153.2,15556.15,10062.55,6388.65,17846.45,9866.95,3392.15,8796.45,267.7
2014-07-07,3734.15,7201.85,15367.6,10043.45,6364.35,17894.9,10126.25,3392.9,8883.3,267.35
2014-07-08,3588.68,7034.5,14997.5,9664.15,6232.05,17818.35,10019.7,3250.05,8799.25,247.7
2014-07-09,3531.79,6852.0,14931.1,9694.95,6202.5,17961.05,9903.3,3231.35,8717.15,243.9
2014-07-10,3550.21,6796.5,14821.7,9706.3,6202.4,18000.2,9816.2,3258.4,8714.85,255.45
2014-07-11,3450.17,6722.5,14447.2,9443.2,6019.6,18100.25,9933.55,3135.0,8819.05,241.65
2014-07-14,3447.82,6782.25,14489.75,9456.95,6021.5,18012.3,9799.65,3160.3,8770.5,240.95
2014-07-15,3518.83,6885.25,14891.9,9564.55,6144.45,17987.85,9785.75,3210.55,8725.85,245.7
2014-07-16,3565.34,6989.5,15265.45,9677.6,6263.0,18071.75,9809.0,3282.65,8786.75,256.35
2014-07-17,3614.09,6981.6,15269.05,9689.6,6252.3,18142.1,9819.75,3364.25,8821.85,254.85
2014-07-18,3594.87,6986.7,15389.35,9605.4,6298.25,18109.45,9946.95,3350.0,8829.4,252.45
2014-07-21,3605.08,6987.7,15385.95,9639.4,6326.15,18313.1,9912.4,3341.4,8831.9,250.9
2014-07-22,3604.87,7019.4,15427.35,9793.9,6388.1,18450.9,10086.65,3373.05,8920.3,251.85
2014-07-23,3610.16,7033.0,15463.0,9796.15,6385.75,18483.15,10306.85,3362.2,8925.65,252.1
2014-07-24,3604.24,7031.8,15534.35,9774.4,6401.7,18609.5,10400.15,3412.55,8917.4,253.65
2014-07-25,3558.22,6945.1,15322.25,9623.2,6368.3,18741.8,10339.7,3335.4,9168.15,246.55
2014-07-28,3542.8,6907.85,15212.15,9521.0,6325.75,18805.6,10383.45,3290.15,9204.15,239.65
2014-07-30,3558.75,6957.7,15452.4,9563.65,6430.15,18879.85,10361.05,3298.35,9339.55,241.05
2014-07-31,3565.53,6907.15,15267.6,9510.5,6345.1,18778.75,10304.7,3295.8,9342.9,242.05
2014-08-01,3539.33,6847.15,15127.8,9270.25,6260.95,18565.3,10155.3,3227.55,9179.7,239.7
2014-08-04,3572.48,6936.65,15242.35,9393.8,6277.55,18779.45,10370.15,3284.0,9160.25,242.1
2014-08-05,3599.95,7072.35,15293.25,9437.0,6319.1,18843.1,10422.7,3330.65,9217.7,248.8
2014-08-06,3572.53,7022.7,15008.65,9395.4,6217.55,18563.15,10484.6,3265.2,9129.35,246.0
2014-08-07,3550.65,7015.9,14986.85,9418.8,6204.8,18522.1,10342.95,3258.95,9115.45,245.1
2014-08-08,3475.8,6918.65,14765.75,9264.6,6131.4,18534.6,10318.25,3150.1,9130.6,234.95
2014-08-11,3499.01,7093.3,14846.8,9233.15,6203.4,18500.95,10382.55,3170.45,9113.5,237.2
2014-08-12,3522.64,7223.7,15056.7,9380.35,6338.75,18516.35,10394.85,3199.9,9236.3,240.7
2014-08-13,3474.55,7230.9,14910.9,9381.2,6324.05,18922.45,10480.4,3163.95,9324.05,227.65
2014-08-14,3510.36,7270.65,15089.65,9520.05,6356.65,18972.7,10468.25,3224.65,9433.6,231.85
2014-08-18,3572.35,7387.8,15439.75,9719.25,6453.3,18886.55,10418.7,3271.85,9564.55,234.95
2014-08-19,3608.71,7569.8,15524.65,9765.3,6441.65,18904.55,10365.15,3286.45,9616.1,238.65
2014-08-20,3613.97,7524.4,15481.7,9678.0,6413.15,18767.4,10399.1,3276.45,9909.65,239.85
2014-08-21,3632.44,7573.5,15662.2,9679.35,6454.9,18821.25,10392.85,3232.95,9934.15,235.3
2014-08-22,3639.55,7582.15,15819.15,9671.65,6475.05,18689.5,10543.4,3240.4,9956.1,233.55
2014-08-25,3613.67,7597.5,15669.0,9615.3,6439.1,18895.25,10645.85,3090.0,10000.0,228.75
2014-08-26,3612.58,7595.65,15624.1,9530.5,6433.25,19110.7,10671.0,3108.4,10115.25,228.45
2014-08-27,3637.44,7665.0,15717.65,9577.65,6462.25,19192.8,10743.8,3105.6,10104.35,225.25
2014-08-28,3627.04,7683.6,15740.4,9629.0,6480.15,19308.6,10679.65,3080.5,10082.3,220.3
2014-09-01,3692.31,7789.35,16012.8,9810.35,6543.3,19172.9,10705.3,3169.1,10099.05,226.25
2014-09-02,3717.74,7797.5,16130.55,9880.2,6589.95,19301.3,10746.55,3144.75,10306.6,228.8
2014-09-03,3757.94,7850.85,16110.0,9874.05,6574.7,19171.05,11005.1,3176.15,10333.1,233.75
2014-09-04,3763.29,7856.15,16033.55,9852.0,6573.95,19205.95,10960.45,3125.4,10381.05,224.4
2014-09-05,3780.4,7805.6,15982.5,9875.0,6529.85,19161.2,11025.55,3151.45,10384.45,226.9
2014-09-08,3830.6,7864.6,16206.7,9983.05,6589.0,19366.85,11167.75,3190.9,10485.0,228.35
2014-09-09,3849.24,7899.0,16156.75,9953.7,6567.5,19541.7,11069.9,3188.75,10503.35,226.55
2014-09-10,3852.17,7882.65,16151.75,9844.25,6545.45,19236.75,10942.45,3187.3,10482.3,228.15
2014-09-11,3896.76,7932.25,16204.15,9816.25,6569.05,19330.5,10965.95,3164.1,10283.55,227.0
2014-09-12,3905.47,8009.8,16254.15,9757.25,6593.85,19472.5,10958.5,3158.5,10353.1,226.8
2014-09-15,3921.86,7984.65,16167.55,9664.35,6553.25,19362.2,10868.15,3107.9,10428.1,227.15
2014-09-16,3782.23,7830.7,15844.1,9401.9,6417.85,19365.7,10811.5,3033.9,10319.85,218.3
2014-09-17,3798.79,7901.15,15838.6,9444.1,6416.55,19436.75,10991.4,3045.7,10343.4,219.5
2014-09-18,3861.63,8120.35,16156.85,9604.0,6559.5,19565.05,11055.2,3080.65,10535.55,230.25
2014-09-19,3865.36,8059.3,16152.15,9515.75,6582.05,19505.9,11224.15,3074.85,10587.25,228.5
2014-09-22,3861.37,8153.5,16194.55,9565.65,6595.65,19904.85,11173.15,3036.2,10484.95,227.05
2014-09-23,3796.89,7991.1,15902.85,9350.7,6488.6,19830.05,11088.05,2962.45,10266.45,215.0
2014-09-24,3756.56,7946.6,15740.3,9378.2,6427.25,20188.55,11074.2,2946.2,10367.1,211.4
2014-09-25,3678.38,7867.1,15299.05,9122.85,6293.95,20083.75,11185.95,2847.65,10382.9,203.8
2014-09-26,3711.57,7933.95,15607.25,9233.8,6370.65,19906.55,11138.0,2924.65,10501.65,208.7
2014-09-29,3742.48,7904.3,15473.55,9222.4,6321.65,19699.7,11326.6,2897.3,10710.5,208.05
2014-09-30,3750.12,7899.35,15392.25,9275.15,6324.25,19876.05,11302.7,2865.5,10847.15,202.8
2014-10-01,3745.13,7895.2,15316.2,9140.85,6298.85,19630.3,11519.45,2853.5,10796.7,201.55
2014-10-07,3709.58,7828.25,15180.25,9109.05,6208.95,19542.25,11428.6,2772.45,10564.95,199.55
2014-10-08,3704.05,7870.75,15344.0,9251.2,6252.15,19586.95,11043.4,2805.45,10202.35,202.55
2014-10-09,3770.91,7957.6,15741.2,9369.0,6410.75,19621.75,11065.15,2866.85,10325.0,207.85
2014-10-10,3714.37,7732.35,15453.8,9307.05,6272.3,19083.7,11311.25,2748.8,10330.1,205.25
2014-10-13,3734.33,7720.7,15677.5,9316.45,6346.5,18942.4,11437.0,2784.45,10186.15,201.8
2014-10-14,3727.39,7690.55,15751.55,9303.05,6352.05,18869.6,11350.3,2786.3,10206.3,183.6
2014-10-16,3635.55,7524.35,15541.6,9103.75,6245.4,18941.1,11174.85,2710.5,10095.15,182.65
2014-10-17,3645.74,7568.8,15929.8,9159.25,6390.2,19008.7,10746.2,2712.15,10178.4,184.2
2014-10-20,3685.88,7725.75,16216.6,9315.1,6512.45,19034.1,10673.1,2753.95,10313.3,186.2
2014-10-21,3715.81,7765.4,16427.25,9314.0,6583.85,19114.9,10692.35,2805.5,10284.6,191.15
2014-10-22,3754.77,7991.1,16444.7,9351.15,6602.65,19120.9,10767.4,2824.25,10452.45,192.5
2014-10-23,3792.75,8000.9,16470.05,9401.75,6616.8,19225.05,10781.2,2832.8,10504.35,192.8
2014-10-27,3766.39,7939.6,16556.6,9302.35,6635.85,18968.6,10714.3,2819.8,10533.85,185.3
2014-10-28,3776.52,7972.85,16667.0,9308.25,6688.4,18967.4,10737.25,2819.25,10676.3,185.85
2014-10-29,3795.22,8103.7,16634.05,9396.75,6681.2,19199.6,10912.3,2896.1,10652.05,191.65
2014-10-30,3818.74,8128.9,16760.05,9542.5,6737.45,19305.15,11124.6,2910.1,10668.35,197.85
2014-10-31,3867.19,8246.9,17045.05,9758.9,6889.65,19393.9,11341.05,2966.4,10874.75,200.7
2014-11-03,3900.18,8172.85,17134.1,9722.75,6937.55,19413.65,11359.9,2970.45,10877.7,208.0
2014-11-05,3918.02,8183.95,17352.95,9626.4,6980.0,19536.15,11440.5,2879.25,11021.6,207.6
2014-11-07,3927.9,8118.4,17347.05,9613.4,6976.4,19511.35,11476.15,2843.7,11289.7,213.1
2014-11-10,3936.11,8106.3,17262.4,9537.25,6962.1,20113.5,11470.95,2838.25,11366.15,212.7
2014-11-11,3962.98,8172.8,17390.2,9578.5,7028.9,19918.25,11439.7,2842.05,11387.95,215.05
2014-11-12,3988.24,8285.25,17587.05,9482.95,7122.25,20133.55,11421.3,2811.35,11301.1,214.9
2014-11-13,3964.5,8251.25,17453.0,9368.9,7065.85,20119.85,11539.6,2793.15,11354.2,212.85
2014-11-14,3992.15,8285.05,17576.8,9432.8,7102.7,20136.4,11571.75,2863.55,11195.3,217.1
2014-11-17,4025.31,8401.2,17640.4,9537.85,7138.8,20179.45,11608.15,2852.85,11187.7,216.9
2014-11-18,4037.58,8441.7,17702.55,9539.75,7134.1,20155.4,11512.9,2876.2,11109.8,216.25
2014-11-19,4004.84,8378.7,17585.65,9408.9,7112.75,20106.95,11524.3,2815.4,11101.25,214.0
2014-11-20,3998.93,8334.2,17645.05,9421.05,7142.5,20173.45,11677.45,2791.55,11216.4,210.55
2014-11-21,3999.36,8378.8,18056.3,9486.25,7281.2,20304.85,11596.95,2796.35,11189.55,210.65
2014-11-24,4009.71,8393.7,18281.95,9420.55,7355.3,20289.45,11809.85,2841.2,11138.1,214.9
2014-11-25,3957.05,8301.85,18037.05,9418.65,7294.25,19701.9,11790.0,2802.65,11179.6,207.35
2014-11-26,3981.05,8333.75,17975.95,9424.4,7287.8,19957.2,11770.4,2831.0,11154.45,215.65
2014-11-27,4012.41,8378.75,18022.5,9438.2,7295.9,19993.1,11900.85,2828.35,11225.4,215.25
2014-11-28,4066.56,8540.25,18513.15,9465.3,7451.9,20027.45,11898.05,2838.65,11254.75,218.8
2014-12-01,4070.13,8556.1,18525.3,9202.8,7424.65,20216.6,11981.0,2771.25,11253.55,217.4
2014-12-02,4109.27,8481.65,18555.85,9152.25,7422.2,20301.0,11812.75,2805.15,11325.5,217.55
2014-12-03,4175.71,8594.9,18645.85,9244.85,7433.4,20305.9,11807.9,2808.2,11324.35,220.15
2014-12-04,4191.32,8587.7,18782.85,9191.6,7484.05,20987.15,11748.75,2811.05,11309.35,220.5
2014-12-05,4174.99,8585.95,18756.75,9142.95,7469.95,21223.8,11536.25,2808.45,11146.2,223.3
2014-12-08,4130.61,8450.35,18510.05,9071.45,7388.8,21375.1,11176.45,2765.75,11112.55,218.6
2014-12-09,4062.71,8351.85,18290.65,8913.95,7311.15,21181.15,11138.9,2688.25,11084.4,215.6
2014-12-10,4098.68,8389.55,18462.95,8933.75,7377.45,21136.55,11111.7,2685.6,11114.55,216.25
2014-12-11,4068.69,8318.75,18405.0,8721.85,7339.25,21088.8,10986.25,2668.95,11130.65,211.75
2014-12-12,4026.09,8284.35,18299.75,8521.0,7263.95,21063.8,10929.9,2626.25,11155.95,206.15
2014-12-15,3999.93,8260.75,18372.65,8498.45,7358.4,20865.3,10727.75,2617.2,11097.55,202.25
2014-12-16,3894.01,8109.5,17830.55,8338.35,7123.0,20225.35,10891.6,2506.15,10784.75,194.05
2014-12-17,3875.75,7977.55,17865.75,8366.05,7140.4,19953.5,10860.1,2529.9,10573.4,191.35
2014-12-18,3979.91,8156.1,18326.6,8505.5,7302.35,20184.4,10987.45,2582.55,10701.7,196.0
2014-12-19,3995.1,8168.4,18478.9,8660.3,7374.15,19958.2,11176.2,2629.1,10731.6,195.0
2014-12-22,4036.55,8286.7,18747.35,8769.0,7497.1,20262.15,11202.1,2664.55,10826.15,197.45
2014-12-23,4024.97,8259.5,18603.75,8709.85,7409.7,20303.85,11094.6,2614.15,10839.05,195.95
2014-12-24,4024.44,8184.35,18535.35,8566.5,7352.85,20090.7,10928.0,2600.6,10705.8,197.85
2014-12-26,4042.19,8203.25,18557.2,8601.1,7383.7,19953.45,11036.7,2615.9,10738.05,200.05
2014-12-29,4085.55,8323.1,18528.35,8656.2,7388.55,20087.0,11104.7,2673.55,10826.65,200.7
2014-12-30,4105.73,8302.35,18647.55,8573.85,7427.2,20053.55,11149.7,2645.05,10865.35,201.45
2014-12-31,4147.17,8281.2,18736.65,8640.9,7462.7,20126.2,11216.3,2661.05,10949.8,203.1
2015-01-01,4163.43,8318.8,18750.45,8630.95,7449.95,20057.6,11215.7,2693.25,10923.25,203.05
2015-01-02,4198.77,8365.4,19057.8,8668.65,7611.7,20142.65,11372.1,2715.45,10955.6,205.1
2015-01-05,4201.3,8467.95,19017.4,8651.5,7575.25,20184.85,11248.55,2704.5,10920.6,205.25
2015-01-06,4091.23,8248.2,18430.75,8304.0,7309.55,19863.35,10959.9,2610.45,10637.8,198.05
2015-01-07,4105.47,8254.7,18304.25,8404.9,7263.8,19841.1,10916.0,2568.65,10604.95,197.4
2015-01-08,4180.18,8397.3,18701.4,8450.5,7424.9,20244.15,11018.15,2609.25,10737.6,203.5
2015-01-09,4185.07,8397.0,18637.25,8548.4,7391.6,20286.65,11399.65,2599.1,10934.55,199.95
2015-01-12,4206.62,8409.55,18795.85,8463.7,7438.65,20517.8,11543.65,2555.2,10976.2,200.2
2015-01-13,4208.93,8398.8,18707.2,8374.8,7401.6,20603.0,11502.8,2546.75,10984.3,196.75
2015-01-14,4203.05,8427.7,18603.8,8335.0,7364.45,20455.8,11614.3,2457.9,10881.55,195.2
2015-01-15,4248.76,8614.7,19235.65,8542.25,7697.1,20770.0,11669.85,2483.15,10936.3,211.45
2015-01-16,4269.79,8623.6,19223.15,8589.4,7697.3,20969.6,11659.6,2496.2,11101.15,212.35
2015-01-19,4282.04,8694.9,19406.05,8655.65,7731.85,20728.4,11642.75,2504.8,11249.3,212.75
2015-01-20,4295.65,8760.9,19767.05,8763.35,7921.9,21091.15,11695.0,2581.55,11290.65,215.7
2015-01-21,4297.2,8779.95,19843.25,8766.45,7976.7,20673.9,11813.7,2564.6,11320.85,215.05
2015-01-22,4300.07,8842.0,19917.65,8693.0,7995.5,20670.8,11850.85,2580.75,11509.5,216.35
2015-01-23,4306.42,8983.1,20072.7,8748.45,8046.3,20744.2,11885.15,2602.85,11581.1,219.6
2015-01-27,4348.09,9099.6,20555.25,8765.55,8239.2,20985.6,11693.45,2583.75,11583.25,222.25
2015-01-28,4370.62,9043.15,20491.75,8852.5,8269.25,21027.85,11809.55,2546.1,11577.75,225.2
2015-01-29,4348.12,9049.7,20528.6,8956.55,8248.35,21293.1,11824.15,2540.5,11752.05,231.45
2015-01-30,4328.09,8930.85,19843.75,8920.65,7987.7,21165.75,11824.75,2513.3,11693.55,236.8
2015-02-02,4351.03,8976.1,19865.9,8887.4,8025.25,20840.2,11943.95,2501.95,11627.65,238.1
2015-02-03,4341.74,8919.7,19382.95,9037.15,7823.6,21052.8,11963.9,2521.8,11520.0,234.85
2015-02-04,4328.24,8812.5,19174.0,9050.2,7747.75,20991.45,11938.9,2574.45,11625.7,237.55
2015-02-05,4272.46,8749.65,19051.9,8910.85,7729.0,21093.95,12165.15,2525.1,11522.1,231.2
2015-02-06,4234.9,8496.3,18786.7,8808.7,7690.75,21286.2,12267.95,2507.05,11322.95,229.8
2015-02-09,4176.68,8294.45,18403.85,8708.2,7561.1,20995.1,12249.3,2440.65,11289.4,223.95
2015-02-10,4200.3,8436.05,18752.5,8652.55,7638.6,21069.5,12162.85,2477.85,11283.5,223.8
2015-02-11,4275.5,8514.15,18940.8,8721.65,7688.95,21252.15,12243.4,2520.1,11391.7,225.25
2015-02-12,4327.13,8654.3,19128.6,8821.4,7773.95,21224.2,12372.0,2530.05,11598.25,228.65
2015-02-13,4368.03,8759.0,19369.7,8832.1,7874.25,21616.45,12464.95,2555.35,11789.9,226.45
2015-02-16,4358.3,8792.55,19189.95,8790.0,7845.75,22009.0,12487.2,2555.2,11680.25,229.2
2015-02-18,4403.53,8884.85,19296.5,8806.5,7928.9,22195.75,12632.75,2537.5,11741.25,228.1
2015-02-19,4406.74,8871.65,19188.3,8831.5,7925.9,21989.35,12723.8,2631.0,11734.5,229.65
2015-02-20,4410.58,8874.65,19073.55,8669.8,7847.5,22149.95,12571.95,2622.05,11746.5,231.95
2015-02-23,4375.21,8804.15,18913.4,8551.45,7767.0,21902.95,12531.3,2601.2,11640.8,228.1
2015-02-24,4367.98,8777.7,18883.8,8470.0,7757.95,22231.85,12566.2,2568.8,11663.85,229.1
2015-02-25,4352.91,8781.3,18733.05,8467.0,7759.9,22295.15,12633.35,2556.8,11533.5,229.9
2015-02-26,4310.81,8640.7,18538.1,8506.6,7711.4,22070.9,12458.5,2529.65,11412.3,230.8
2015-02-27,4393.67,8841.8,19074.55,8661.05,7879.5,22063.95,12554.95,2606.35,11554.8,241.1
2015-02-28,4391.01,8935.35,19691.2,8696.15,8033.45,21102.35,12659.8,2600.05,11798.65,239.4
2015-03-02,4447.78,8919.55,20008.1,8711.7,8153.05,20648.65,12663.7,2599.8,12024.05,238.6
2015-03-03,4499.12,8838.8,19961.2,8861.85,8179.8,20661.4,12855.9,2586.25,12166.2,234.9
2015-03-04,4449.82,8777.85,19643.9,8746.05,8084.25,20743.4,12730.6,2519.9,12326.8,234.25
2015-03-05,4487.96,8825.65,19748.0,8743.25,8150.45,21005.85,12665.5,2474.8,12632.5,234.15
2015-03-09,4428.47,8727.05,19145.55,8551.5,7928.75,20878.05,12422.25,2414.3,12676.9,227.6
2015-03-10,4412.45,8756.4,19054.4,8465.95,7822.25,20773.25,12405.05,2427.75,12631.95,223.0
2015-03-11,4393.88,8761.5,19044.0,8430.9,7830.35,20778.5,12352.35,2386.75,12515.75,224.3
2015-03-12,4450.91,8851.65,19141.85,8543.05,7883.7,21107.85,12423.65,2423.0,12663.7,227.75
2015-03-13,4387.12,8721.75,18779.8,8430.6,7755.7,20676.7,12312.15,2391.15,12487.05,225.95
2015-03-16,4371.23,8697.85,18837.35,8364.05,7733.2,20436.8,12419.05,2353.15,12480.7,228.85
2015-03-17,4410.07,8807.4,19058.25,8468.95,7845.4,20718.6,12383.15,2380.7,12716.8,230.25
2015-03-18,4416.48,8748.75,19147.25,8476.75,7848.2,20572.05,12276.1,2387.75,12732.4,230.5
2015-03-19,4394.33,8719.55,18811.15,8436.8,7760.8,20430.65,12275.2,2388.35,12799.8,226.85
2015-03-20,4337.75,8585.95,18606.35,8355.25,7707.1,19999.8,12363.5,2366.0,12622.25,218.05
2015-03-23,4308.68,8597.8,18449.0,8335.2,7664.4,19999.2,12244.45,2373.5,12622.95,217.55
2015-03-24,4292.63,8480.8,18331.45,8387.05,7647.85,19945.0,12180.0,2366.25,12853.45,216.9
2015-03-25,4278.13,8515.65,18310.1,8319.1,7633.15,19957.5,12225.6,2343.35,12919.45,217.0
2015-03-26,4247.16,8385.35,17831.65,8196.1,7385.4,19691.15,11902.1,2288.0,12676.85,213.2
2015-03-27,4250.05,8435.0,18044.8,8116.5,7418.8,19511.0,11968.5,2292.85,12588.55,211.65
2015-03-30,4316.37,8574.45,18361.8,8183.7,7584.55,19880.95,12100.85,2328.3,12703.8,216.05
2015-03-31,4326.21,8621.75,18206.65,8264.25,7548.65,19879.6,12083.0,2324.45,12844.8,216.15
2015-04-01,4378.35,8710.75,18617.85,8313.15,7699.5,20145.1,11952.2,2347.65,13136.2,219.4
2015-04-06,4414.14,8792.0,18605.45,8372.35,7698.15,20607.9,11969.25,2339.95,13807.1,234.15
2015-04-07,4438.76,8794.5,18469.3,8436.6,7646.6,20747.95,11989.35,2392.0,13778.25,230.25
2015-04-08,4462.66,8838.75,18416.6,8568.95,7603.45,21074.1,12214.3,2431.25,13831.15,232.85
2015-04-09,4478.52,8848.15,18875.85,8688.25,7741.65,21118.95,12279.4,2468.15,13545.9,230.95
2015-04-10,4503.09,8879.0,18800.85,8740.1,7702.4,21214.75,12294.75,2483.0,13505.9,232.4
2015-04-13,4512.56,8817.85,18798.25,8849.9,7715.15,21456.4,12333.8,2485.0,13722.85,232.7
2015-04-15,4482.61,8682.0,18716.3,8838.05,7647.6,21463.05,12154.55,2467.0,13480.95,229.95
2015-04-16,4450.43,8666.4,18637.05,8910.65,7634.8,21287.8,12059.0,2464.4,13248.65,224.3
2015-04-17,4382.73,8558.2,18345.55,8900.3,7561.85,21277.85,11803.05,2488.55,12809.15,222.15
2015-04-20,4286.78,8398.6,18112.75,8657.1,7448.15,20666.35,11562.2,2442.2,12753.85,216.05
2015-04-21,4276.2,8284.9,18105.75,8563.65,7437.15,20429.3,11558.4,2446.25,12284.0,215.3
2015-04-22,4277.51,8280.3,18243.7,8548.2,7504.9,20538.6,11492.0,2459.2,12431.35,215.35
2015-04-23,4269.51,8228.8,18245.6,8495.85,7488.3,20525.7,11451.55,2495.15,12293.05,213.55
2015-04-24,4177.78,8164.45,18001.9,8509.8,7391.2,20606.05,11132.25,2454.9,12210.0,205.0
2015-04-27,4074.59,8118.65,17767.6,8386.15,7260.0,20242.55,11097.9,2454.05,11908.2,196.55
2015-04-28,4133.32,8315.4,18246.25,8380.85,7435.65,20053.3,11052.95,2453.2,11984.6,200.0
2015-04-29,4174.42,8278.5,18302.65,8302.3,7412.55,19729.95,11094.4,2443.25,12042.9,201.6
2015-04-30,4176.0,8188.2,18338.1,8331.75,7386.7,19510.7,11001.05,2402.4,12057.8,204.8
2015-05-04,4250.22,8330.2,18501.3,8620.65,7452.45,19911.3,11191.45,2441.75,12333.6,210.2
2015-05-05,4244.05,8327.2,18471.45,8663.3,7422.25,19963.8,11170.25,2508.15,12391.7,212.85
2015-05-06,4114.55,8089.85,17799.55,8437.15,7194.35,19490.85,10938.85,2430.35,12037.65,203.95
2015-05-07,4056.35,7986.25,17376.9,8318.45,7033.0,19541.95,11127.75,2417.8,11873.55,199.1
2015-05-08,4129.13,8199.25,17796.6,8397.1,7219.2,19857.2,11172.05,2435.6,12104.7,207.35
2015-05-11,4184.46,8427.55,18199.75,8489.85,7381.95,19795.95,11324.55,2502.3,12317.5,209.25
2015-05-12,4115.42,8277.5,17628.65,8239.2,7159.2,19598.75,11118.45,2426.0,12250.7,201.9
2015-05-13,4152.98,8413.4,18097.45,8342.25,7341.9,19818.9,11170.5,2428.85,12261.4,200.35
2015-05-14,4204.6,8485.5,18116.2,8352.05,7332.55,19846.05,11093.6,2448.7,12238.8,202.55
2015-05-15,4228.91,8539.55,18183.15,8333.25,7381.75,19997.6,11171.9,2422.85,12294.65,200.15
2015-05-18,4261.45,8600.05,18422.95,8472.1,7494.6,20292.1,11279.45,2436.5,12486.0,200.25
2015-05-19,4269.02,8531.3,18380.4,8454.85,7450.7,20231.1,11372.2,2445.55,12502.35,200.95
2015-05-20,4281.98,8484.8,18555.15,8510.15,7536.2,20232.5,11571.7,2431.4,12537.05,200.55
2015-05-21,4287.54,8549.6,18513.15,8454.4,7508.0,20070.95,11618.6,2419.6,12554.75,202.7
2015-05-22,4294.3,8581.65,18433.3,8520.65,7526.55,20167.75,11728.4,2409.85,12690.1,202.25
2015-05-25,4292.31,8565.1,18324.85,8504.65,7446.0,19766.95,11623.35,2368.7,12617.55,201.05
2015-05-26,4294.41,8548.15,18329.3,8415.35,7425.9,19682.2,11581.9,2372.25,12559.05,199.75
2015-05-27,4306.57,8369.9,18538.85,8481.1,7488.45,19794.75,11367.5,2377.8,12506.05,200.8
2015-05-28,4294.24,8379.3,18449.2,8429.4,7454.25,19856.5,11450.85,2370.15,12311.9,200.55
2015-05-29,4340.72,8536.75,18721.35,8488.1,7535.75,20107.3,11575.05,2382.6,12511.75,199.5
2015-06-01,4349.04,8509.35,18617.0,8591.95,7509.55,20387.4,11525.65,2382.8,12079.8,203.55
2015-06-02,4246.83,8325.05,17977.3,8530.6,7256.85,19709.15,11347.9,2330.15,11902.85,195.45
2015-06-03,4185.07,8191.6,17721.4,8404.05,7175.15,19132.0,11361.1,2303.65,11746.6,183.75
2015-06-04,4192.69,8130.45,17719.2,8460.0,7191.3,19069.15,11379.2,2274.2,11633.15,185.4
2015-06-05,4189.21,8092.3,17549.25,8502.35,7129.8,19259.6,11291.55,2315.5,11715.85,182.25
2015-06-08,4122.68,8006.15,17432.6,8386.75,7067.45,19084.0,11238.6,2279.7,11585.1,180.8
2015-06-09,4116.41,7953.65,17489.9,8367.95,7103.2,18978.9,11142.95,2295.75,11379.9,177.8
2015-06-10,4156.17,8104.05,17707.25,8503.65,7176.7,19014.1,11401.7,2311.5,11477.4,179.25
2015-06-11,4094.66,7909.0,17304.4,8311.0,7018.35,18828.45,11227.15,2281.8,11308.15,174.85
2015-06-12,4088.07,7905.25,17523.55,8374.1,7121.95,18846.45,11049.35,2247.2,11328.45,174.55
2015-06-15,4090.77,7996.2,17458.7,8418.25,7141.0,18935.75,11093.85,2233.95,11451.1,174.7
